mpg,displacement,horsepower,weight,acceleration,model year,cylinders_4,cylinders_5,cylinders_6,cylinders_8,origin_1,origin_2,origin_3
-0.6986384086952149,1.077289557862118,0.6641327329009119,0.6070931334223661,-1.285258003359191,-0.05175562767571336,-1.015425074981682,-0.08781846196678006,-0.5182744584093281,1.6750597728792982,0.7745966692414834,-0.4581228472908512,-0.5023904518740233
-1.0834982403541866,1.488731690146926,1.574594473048845,0.8207820712041382,-1.4667236197389644,-0.05175562767571336,-1.015425074981682,-0.08781846196678006,-0.5182744584093281,1.6750597728792982,0.7745966692414834,-0.4581228472908512,-0.5023904518740233
-0.6986384086952149,1.1825421963535805,1.1843965844140165,0.5302103409929456,-1.648189236118738,-0.05175562767571336,-1.015425074981682,-0.08781846196678006,-0.5182744584093281,1.6750597728792982,0.7745966692414834,-0.4581228472908512,-0.5023904518740233
-0.955211629801196,1.048584292818992,1.1843965844140165,0.5268184530916477,-1.285258003359191,-0.05175562767571336,-1.015425074981682,-0.08781846196678006,-0.5182744584093281,1.6750597728792982,0.7745966692414834,-0.4581228472908512,-0.5023904518740233
-0.8269250192482054,1.029447449456908,0.9242646586574642,0.5449085218985701,-1.8296548524985115,-0.05175562767571336,-1.015425074981682,-0.08781846196678006,-0.5182744584093281,1.6750597728792982,0.7745966692414834,-0.4581228472908512,-0.5023904518740233
-1.0834982403541866,2.244637002949248,2.4330298280454676,1.5534298578844992,-2.0111204688782847,-0.05175562767571336,-1.015425074981682,-0.08781846196678006,-0.5182744584093281,1.6750597728792982,0.7745966692414834,-0.4581228472908512,-0.5023904518740233
-1.2117848509071771,2.483847544975299,3.0053200647098826,1.5681280387901237,-2.374051701637832,-0.05175562767571336,-1.015425074981682,-0.08781846196678006,-0.5182744584093281,1.6750597728792982,0.7745966692414834,-0.4581228472908512,-0.5023904518740233
-1.2117848509071771,2.3498896414407104,2.8752541018316062,1.520641608171952,-2.555517318017605,-0.05175562767571336,-1.015425074981682,-0.08781846196678006,-0.5182744584093281,1.6750597728792982,0.7745966692414834,-0.4581228472908512,-0.5023904518740233
-1.2117848509071771,2.4934159666563414,3.135386027588159,1.6484027191208424,-2.0111204688782847,-0.05175562767571336,-1.015425074981682,-0.08781846196678006,-0.5182744584093281,1.6750597728792982,0.7745966692414834,-0.4581228472908512,-0.5023904518740233
-1.0834982403541866,1.871468557388608,2.2249242874402255,0.9982908713720651,-2.555517318017605,-0.05175562767571336,-1.015425074981682,-0.08781846196678006,-0.5182744584093281,1.6750597728792982,0.7745966692414834,-0.4581228472908512,-0.5023904518740233
-1.0834982403541866,1.8044896056213138,1.7046604359271211,0.6738002621478929,-2.0111204688782847,-0.05175562767571336,-1.015425074981682,-0.08781846196678006,-0.5182744584093281,1.6750597728792982,0.7745966692414834,-0.4581228472908512,-0.5023904518740233
-1.2117848509071771,1.3930474733365057,1.4445285101705687,0.7258092099677951,-2.736982934397379,-0.05175562767571336,-1.015425074981682,-0.08781846196678006,-0.5182744584093281,1.6750597728792982,0.7745966692414834,-0.4581228472908512,-0.5023904518740233
